SID	SWADESH	YAKHONTOV	ENGLISH	CHINESE	LANGUAGE	COGNATE	FORM	CONCEPTICON_ID	CONCEPTICON_GLOSS
837	87	62	red	红	37	37	mian⁵⁵ tɕie⁵⁵		
837	87	62	red	红	38	9	ni²		
837	87	62	red	红	39	9	ni²²		
837	87	62	red	红	40	9	na⁵⁵		
837	87	62	red	红	41	9	ne⁵¹		
837	87	62	red	红	42	9	nɛ³¹		
837	87	62	red	红	43	43	tsɑ⁵⁵ sɯ³¹		
837	87	62	red	红	44	44	xɹi³⁵ ɑ⁵⁵		
837	87	62	red	红	45	45	pɯ³¹ sɑ̆i⁵⁵		
837	87	62	red	红	46	46	khje³³		
837	87	62	red	红	47	47	kɑu⁵³ sɑi³⁵		
837	87	62	red	红	48	48	ɕi⁵³		
837	87	62	red	红	49	48	ɕi⁵⁵ nɑ⁵³		
837	87	62	red	红	50	50	lɯŋ kaŋ		
837	87	62	red	红	51	51	a³³ jiȶ³³		
842	88	30	green	绿	1	1	ldʑaŋ khu		
842	88	30	green	绿	2	1	tɕaŋ¹⁵ ku¹³		
842	88	30	green	绿	3	1	ndʑuŋ¹³ khu⁵³		
842	88	30	green	绿	4	1	hdʑaŋ khə		
842	88	30	green	绿	5	1	rdʑaŋ khə		
842	88	30	green	绿	6	1	dʑᴀŋ¹³ ku⁵³		
842	88	30	green	绿	7	1	dʑaŋ khu		
842	88	30	green	绿	8	8	ʐɑn ku		
842	88	30	green	绿	9	9	χue³³ χue³¹		
842	88	30	green	绿	10	10	ȵĩ⁵⁵ mə⁵³		
842	88	30	green	绿	11	10	ni⁵⁵		
842	88	30	green	绿	12	12	ldʒɐŋ kə		
842	88	30	green	绿	13	13	tho wɯ mdɔ		
842	88	30	green	绿	14	14	dʑa⁵⁵ ŋkhu⁵³		
842	88	30	green	绿	15	10	ȵy⁵⁵ ȵy⁵⁵		
842	88	30	green	绿	16	10	ȵi³³ ntsɿ⁵³		
842	88	30	green	绿	17	17	zi⁵⁵ zɑ⁵⁵		
842	88	30	green	绿	18	18	lu³³		
842	88	30	green	绿	19	0			
842	88	30	green	绿	20	18	a⁵⁵ ɬo²¹		
842	88	30	green	绿	21	9	ho⁵⁵		
842	88	30	green	绿	22	10	ɑ²¹ n̩ɿ⁵⁵ ɣu²¹		
842	88	30	green	绿	23	18|10	lu̱³³; ȵi³³ pɯ̱³³		
842	88	30	green	绿	24	10	ni³³ pi̱⁵⁵		
842	88	30	green	绿	25	10	ni⁵⁵ tɕhi³³		
842	88	30	green	绿	26	10	ni³⁵ tʃhɿ⁴¹		
842	88	30	green	绿	27	9	xəɹ³¹		
842	88	30	green	绿	28	9	xṽ³¹ zɿ³¹ la⁵⁵		
842	88	30	green	绿	29	10	ni⁵⁵		
842	88	30	green	绿	30	10	ȵu⁵⁵		
842	88	30	green	绿	31	31	tʃɿ³¹ ma³¹ ʃa³¹		
842	88	30	green	绿	32	10	nɔ³⁵		
842	88	30	green	绿	33	10	a³³ ny⁵⁵		
842	88	30	green	绿	34	18	lv⁴⁴		
842	88	30	green	绿	35	18	lv⁴⁴		
842	88	30	green	绿	36	36	tɕhɑ̃⁴²		
842	88	30	green	绿	37	18	lu³⁵		
842	88	30	green	绿	38	38	sim³		
842	88	30	green	绿	39	38	sẽ⁵⁵		
842	88	30	green	绿	40	10	ȵau⁵⁵		
842	88	30	green	绿	41	10	ŋjui⁵¹		
842	88	30	green	绿	42	10	ŋjuk³¹		
842	88	30	green	绿	43	10	ȵi⁵⁵ tʂhɿ³⁵		
842	88	30	green	绿	44	10	ȵɯ³⁵ ȵɯ³¹		
842	88	30	green	绿	45	45	pɯ³¹ ɕĭŋ⁵⁵ ɕĭŋ⁵⁵		
842	88	30	green	绿	46	46	tsi̱t³¹		
842	88	30	green	绿	47	18	kɯ³¹ lɑuŋ³⁵		
842	88	30	green	绿	48	48	tiɯŋ⁵⁵ kɹɑi⁵⁵		
842	88	30	green	绿	49	48	tiŋ⁵⁵ kɹiɑ⁵⁵		
842	88	30	green	绿	50	48	dʑe oː		
842	88	30	green	绿	51	51	a³³ riɛ³³		
838	89	100	yellow	黃	1	1	ser po		
838	89	100	yellow	黃	2	1	se⁵⁵ po⁵³		
838	89	100	yellow	黃	3	1	she⁵⁵ bo⁵³		
838	89	100	yellow	黃	4	1	she ro		
838	89	100	yellow	黃	5	1	she ro		
838	89	100	yellow	黃	6	1	si⁵⁵ ru⁵³		
838	89	100	yellow	黃	7	1	ser bo		
838	89	100	yellow	黃	8	8	χɑ		
838	89	100	yellow	黃	9	8	χa⁵⁵ χa³³		
838	89	100	yellow	黃	10	10	ŋɛ⁵⁵ mə⁵³		
838	89	100	yellow	黃	11	8	ɣã¹³		
838	89	100	yellow	黃	12	1	ksər po		
838	89	100	yellow	黃	13	1	shaʴ po		
838	89	100	yellow	黃	14	14	nɯ̱⁵⁵ nɯ̱³³		
838	89	100	yellow	黃	15	10	ŋã³³ ŋã⁵⁵		
838	89	100	yellow	黃	16	1	u⁵⁵ ʂɑ⁵⁵		
838	89	100	yellow	黃	17	1	ʂu⁵⁵		
838	89	100	yellow	黃	18	1	ʂɿ⁵⁵ qa³³		
838	89	100	yellow	黃	19	1	ɕɑ⁵⁵ qo³³ qo⁵⁵		
838	89	100	yellow	黃	20	1	a³³ ʂɿ³³		
838	89	100	yellow	黃	21	1	sə³³		
838	89	100	yellow	黃	22	1	ɕe⁵⁵		
838	89	100	yellow	黃	23	1	ʂɛ³³		
838	89	100	yellow	黃	24	1	ʂᴀ³³		
838	89	100	yellow	黃	25	1	sɛ⁵⁵		
838	89	100	yellow	黃	26	1	ʃɿ³³		
838	89	100	yellow	黃	27	1	ʂɯ³¹		
838	89	100	yellow	黃	28	1	ʂɿ³³		
838	89	100	yellow	黃	29	1	sɿ⁵⁵		
838	89	100	yellow	黃	30	1	sɿ⁵⁵		
838	89	100	yellow	黃	31	1	ʃɯ⁵⁵		
838	89	100	yellow	黃	32	1	si³⁵		
838	89	100	yellow	黃	33	1	a³³ ɕɯ³³		
838	89	100	yellow	黃	34	10	ŋv²¹		
838	89	100	yellow	黃	35	10	ŋv²¹		
838	89	100	yellow	黃	36	10	ŋo²¹		
838	89	100	yellow	黃	37	37	wan²¹ ka⁵⁵ la⁵⁵		
838	89	100	yellow	黃	38	37	wɑ²		
838	89	100	yellow	黃	39	37	wɑ²²		
838	89	100	yellow	黃	40	40	ləŋ³⁵		
838	89	100	yellow	黃	41	8	xui⁵¹		
838	89	100	yellow	黃	42	8	xui³¹		
838	89	100	yellow	黃	43	0			
838	89	100	yellow	黃	44	44	bɹu⁵⁵ bɹu³¹		
838	89	100	yellow	黃	45	45	gwɑʴ⁵³		
838	89	100	yellow	黃	46	46	thoi³¹		
838	89	100	yellow	黃	47	40	kɯ³¹ lɑ̆uŋ³⁵		
838	89	100	yellow	黃	48	48	min⁵⁵		
838	89	100	yellow	黃	49	48	mi⁵⁵		
838	89	100	yellow	黃	50	1	ɕɯr pu		
838	89	100	yellow	黃	51	51	a³³ riɛ³³		
840	90	94	white	白	1	1	dkar po		
840	90	94	white	白	2	1	ka⁵⁵ po⁵³		
840	90	94	white	白	3	1	kɑ⁵⁵ kɑ⁵⁵		
840	90	94	white	白	4	1	hka ro		
840	90	94	white	白	5	1	ka ro		
840	90	94	white	白	6	6	cher⁵⁵ po⁵³		
840	90	94	white	白	7	7	ba liŋ mi		
840	90	94	white	白	8	8	phi		
840	90	94	white	白	9	8	phʐi⁵⁵		
840	90	94	white	白	10	8	phʐã⁵⁵ mə⁵³		
840	90	94	white	白	11	8	phʐə̃⁵⁵		
840	90	94	white	白	12	8	kə pram		
840	90	94	white	白	13	8	phʂɯ phʂu		
840	90	94	white	白	14	14	tʂhø⁵⁵ tʂhø³³		
840	90	94	white	白	15	14	tʂhõ⁵⁵ tʂhõ⁵⁵		
840	90	94	white	白	16	16	ʂɔ⁵⁵̃ mɑ⁵⁵		
840	90	94	white	白	17	17	əʴ⁵⁵		
840	90	94	white	白	18	8	phu⁵⁵ lu⁵⁵		
840	90	94	white	白	19	8	phu³³		
840	90	94	white	白	20	20	a³³ tɕhu³³		
840	90	94	white	白	21	21	ʈhu³³		
840	90	94	white	白	22	8	fu⁵⁵ ; vi̱³³		
840	90	94	white	白	23	8	phiu³³		
840	90	94	white	白	24	21	ʈho³³		
840	90	94	white	白	25	21	thu⁵⁵		
840	90	94	white	白	26	8	phu⁴⁴		
840	90	94	white	白	27	8	phəɹ³¹		
840	90	94	white	白	28	8	phəɹ³³		
840	90	94	white	白	29	8	phv⁵⁵̩		
840	90	94	white	白	30	8	phju⁵⁵; ba³³		
840	90	94	white	白	31	8	fv⁵⁵̩		
840	90	94	white	白	32	8	phu³⁵		
840	90	94	white	白	33	8	a³³ phɹo³³		
840	90	94	white	白	34	8	peɹ⁴²		
840	90	94	white	白	35	8	pɛ⁴²		
840	90	94	white	白	36	8	pɑ⁴²		
840	90	94	white	白	37	37	a²¹ si²¹		
840	90	94	white	白	38	8	phru²		
840	90	94	white	白	39	8	phju²²		
840	90	94	white	白	40	8	phʐo⁵⁵		
840	90	94	white	白	41	8	phju⁵¹		
840	90	94	white	白	42	8	phju³¹		
840	90	94	white	白	43	8	pho⁵⁵ mo³¹		
840	90	94	white	白	44	8	bɑ⁵⁵ bɑ³¹		
840	90	94	white	白	45	45	mɔŋ⁵⁵		
840	90	94	white	白	46	8	phʒo³¹		
840	90	94	white	白	47	47	kɯ³¹ mphlɑŋ⁵⁵		
840	90	94	white	白	48	48	lio⁵³		
840	90	94	white	白	49	48	lio⁵³		
840	90	94	white	白	50	8	puŋ lu		
840	90	94	white	白	51	48	a³³ rioŋ³³		
841	91	5	black	黑	1	1	nag po		
841	91	5	black	黑	2	1	naʔ¹³ ko⁵³		
841	91	5	black	黑	3	1	nɑ⁵⁵ nɑʔ⁵³		
841	91	5	black	黑	4	1	hnak kwo		
841	91	5	black	黑	5	1	nak kwo		
841	91	5	black	黑	6	6	plɛː¹³ kᴀn⁵⁵		
841	91	5	black	黑	7	7	tɕhaŋ lu		
841	91	5	black	黑	8	1	ȵiq		
841	91	5	black	黑	9	1	ȵi⁵⁵ ȵi³¹		
841	91	5	black	黑	10	1	ȵɛ³⁵ mə⁵³		
841	91	5	black	黑	11	1	ȵɑ¹³		
841	91	5	black	黑	12	1	snɐk tsɐ		
841	91	5	black	黑	13	1	ȵa ȵa		
841	91	5	black	黑	14	1	ȵi⁵⁵ ȵi³³		
841	91	5	black	黑	15	0	ȵe⁵⁵ ȵe⁵⁵		
841	91	5	black	黑	16	1	ȵi³³ qɑ³³ ʐɑ³³		
841	91	5	black	黑	17	1	nuɑ⁵⁵		
841	91	5	black	黑	18	1	nɛ⁵⁵ nqhɛʴ⁵⁵		
841	91	5	black	黑	19	19	hĩ³³ biɛ³³ biɛ⁵⁵		
841	91	5	black	黑	20	1	a⁴⁴ nɔ³³		
841	91	5	black	黑	21	1	na³³		
841	91	5	black	黑	22	1	ni̱³³		
841	91	5	black	黑	23	1	ne̱³³		
841	91	5	black	黑	24	1	ne̱³³		
841	91	5	black	黑	25	1	ne̱³³		
841	91	5	black	黑	26	1	nɛ⁴⁴		
841	91	5	black	黑	27	1	nɑ³¹		
841	91	5	black	黑	28	1	nɑ¹³		
841	91	5	black	黑	29	1	na̱³³		
841	91	5	black	黑	30	1	na̱³³		
841	91	5	black	黑	31	1	na³³		
841	91	5	black	黑	32	1	nᴀ⁵⁴		
841	91	5	black	黑	33	1	a³³ na⁴²		
841	91	5	black	黑	34	19	xɯ⁴⁴		
841	91	5	black	黑	35	19	xɯ⁴⁴		
841	91	5	black	黑	36	19	xɯ⁵⁵		
841	91	5	black	黑	37	37	lan³⁵ ka⁵⁵		
841	91	5	black	黑	38	1	nɑk		
841	91	5	black	黑	39	1	nɛʔ⁴⁴		
841	91	5	black	黑	40	40	lɔk⁵⁵		
841	91	5	black	黑	41	1	noʔ²¹		
841	91	5	black	黑	42	1	nɔʔ³¹		
841	91	5	black	黑	43	1	ȵi³¹ xɑ⁵⁵ nɑŋ⁵⁵		
841	91	5	black	黑	44	1	nɑ³⁵ nɑ⁵³		
841	91	5	black	黑	45	1	nɑʔ⁵⁵		
841	91	5	black	黑	46	7	tʃa̱ŋ³³		
841	91	5	black	黑	47	47	kɑ³¹ im³⁵		
841	91	5	black	黑	48	1	mɑŋ⁵³		
841	91	5	black	黑	49	1	mɑ⁵⁵		
841	91	5	black	黑	50	50	kaː jaŋ		
841	91	5	black	黑	51	51	a³³ ɦiɛ⁵³		
105	92	56	night 	夜里	1	1	mtshan mo		
105	92	56	night 	夜里	2	1	tshɛ⁵⁵̃ naʔ¹³ kuŋ¹⁵		
105	92	56	night 	夜里	3	1	tshɛn⁵⁵ nɑʔ⁵³		
105	92	56	night 	夜里	4	4	koŋ mo		
105	92	56	night 	夜里	5	5	nam ngoŋ		
105	92	56	night 	夜里	6	5	ȵen¹³ ne³¹		
105	92	56	night 	夜里	7	5	bi naŋ; ȵe ri		
105	92	56	night 	夜里	8	8	a ʂa		
105	92	56	night 	夜里	9	9	mu³³ dʑo²⁴¹		
105	92	56	night 	夜里	10	8	ɕyɛ⁵⁵		
105	92	56	night 	夜里	11	8	ʃyɛ⁵⁵ tʂhu⁵⁵		
105	92	56	night 	夜里	12	9	tə mor		
105	92	56	night 	夜里	13	8	gɯ ɕo		
105	92	56	night 	夜里	14	14	xu⁵³		
105	92	56	night 	夜里	15	8	ʂi⁵⁵ qho⁵³		
105	92	56	night 	夜里	16	16	mɔ³⁵̃ ŋi⁵⁵ tsi⁵³		
105	92	56	night 	夜里	17	17	nkhuaʴ⁵⁵		
105	92	56	night 	夜里	18	8	xĩ³³ qho³³		
105	92	56	night 	夜里	19	17	o⁵⁵ qhuɑ³³		
105	92	56	night 	夜里	20	17	khɯ⁵⁵ thɯ³³ mo²¹		
105	92	56	night 	夜里	21	8	sɯ²¹ pi³³ ha³³		
105	92	56	night 	夜里	22	17	mi⁵⁵ khɯ²¹ ɕi⁵⁵		
105	92	56	night 	夜里	23	23	e⁵⁵ mɯ²¹ tɕhi⁵⁵		
105	92	56	night 	夜里	24	8	si³³ vu³³		
105	92	56	night 	夜里	25	23	mu³³ tɕhi̱²¹		
105	92	56	night 	夜里	26	17	sɑ⁴⁴ khuɑ³³		
105	92	56	night 	夜里	27	17	xu³¹ mɯ³³ khv⁵⁵		
105	92	56	night 	夜里	28	17	xa³¹ khəɹ³³		
105	92	56	night 	夜里	29	17	me̱³¹ khe̱³³		
105	92	56	night 	夜里	30	23	ɔ³¹ tɕi̱³¹		
105	92	56	night 	夜里	31	23	ɣo³¹ tɕhi̱³¹		
105	92	56	night 	夜里	32	17	tᴀ⁵³ khɯ⁵³		
105	92	56	night 	夜里	33	23	mi³³ tɕhø³³		
105	92	56	night 	夜里	34	34	jo⁵³ xɯ³¹		
105	92	56	night 	夜里	35	34	jo³¹ xɯ³¹		
105	92	56	night 	夜里	36	34	jo⁴² xɯ̃⁴²		
105	92	56	night 	夜里	37	34	lan³⁵ jin⁵⁵ tshai⁵⁵		
105	92	56	night 	夜里	38	5	ȵɑ¹		
105	92	56	night 	夜里	39	5	ȵɑ⁵³		
105	92	56	night 	夜里	40	40	ni³¹ tɕhot³⁵		
105	92	56	night 	夜里	41	9	mjin⁵⁵ le²¹		
105	92	56	night 	夜里	42	9	mji⁵⁵		
105	92	56	night 	夜里	43	8	a³¹ ʂɿ⁵⁵ khɑ⁵⁵		
105	92	56	night 	夜里	44	8	suɑʴ³⁵ nɑ³⁵		
105	92	56	night 	夜里	45	34	ɟɑ⁵⁵ dɯŋ⁵³		
105	92	56	night 	夜里	46	5	ʃă³¹ naʔ⁵⁵		
105	92	56	night 	夜里	47	47	tɯ³¹ phlo³⁵		
105	92	56	night 	夜里	48	48	liɯŋ⁵³		
105	92	56	night 	夜里	49	49	ɑ³¹ boŋ⁵⁵ tioŋ⁵⁵		
105	92	56	night 	夜里	50	34	a joː		
105	92	56	night 	夜里	51	51	a³³ bia⁵³		
883	93		hot	热	1	1	tsha po		
883	93		hot	热	2	1	tsha⁵³ po⁵³		
883	93		hot	热	3	1	tsha⁵⁵ ɕi⁵³		
883	93		hot	热	4	1	tsha nde		
883	93		hot	热	5	1	tsha ndi		
883	93		hot	热	6	1	tshe⁵⁵ po⁵³		
883	93		hot	热	7	1	so pho; tsha lo		
883	93		hot	热	8	1	dʐɤː dʐe		
883	93		hot	热	9	9	khye⁵⁵ le³³		
883	93		hot	热	10	1	tsɐ⁵⁵ mə⁵³		
883	93		hot	热	11	1	tsa⁵⁵		
883	93		hot	热	12	1	kə stsᴇ		
883	93		hot	热	13	1	wu tsɛ		
883	93		hot	热	14	1	tsɯ⁵⁵ tsɐ⁵³		
883	93		hot	热	15	15	ɬu⁵⁵ ɬu⁵⁵		
883	93		hot	热	16	16	pɔ³³ mu⁵⁵		
883	93		hot	热	17	1	tshɑ⁵⁵		
883	93		hot	热	18	1	tshɿ³³		
883	93		hot	热	19	1	ɑ³³ tsiɛ⁵⁵		
883	93		hot	热	20	1	tsha³³		
883	93		hot	热	21	1	tsho²¹		
883	93		hot	热	22	1	tshɑ²¹		
883	93		hot	热	23	15	ʑi³³ lo³³ mɯ⁵⁵		
883	93		hot	热	24	15|25	lɛ⁵⁵; mo²¹; mo²¹ lɛ⁵⁵		
883	93		hot	热	25	25	me³³		
883	93		hot	热	26	1	tshɑ⁴⁴; e⁴⁴ tshɑ³³		
883	93		hot	热	27	1	dʑi³¹ tshəɹ³³		
883	93		hot	热	28	1	tshɿ¹³		
883	93		hot	热	29	15	ɔ³¹ le⁵⁵		
883	93		hot	热	30	15	lɔ⁵⁵		
883	93		hot	热	31	15	lu⁵⁵̥		
883	93		hot	热	32	1	tshi⁵⁴		
883	93		hot	热	33	15	ɬo³¹		
883	93		hot	热	34	34	ȵe⁴⁴		
883	93		hot	热	35	35	xuɑ⁴⁴ ɕui³³		
883	93		hot	热	36	34	ȵi⁵⁵		
883	93		hot	热	37	37	kɯ²¹		
883	93		hot	热	38	16	pu²		
883	93		hot	热	39	16	pu²²		
883	93		hot	热	40	16	pu⁵⁵		
883	93		hot	热	41	34	ŋje⁵⁵		
883	93		hot	热	42	15	lauŋ³¹		
883	93		hot	热	43	43	ɑ³¹ khɛŋ⁵³		
883	93		hot	热	44	1	tshɯ³⁵		
883	93		hot	热	45	43	gɑŋ⁵⁵		
883	93		hot	热	46	46	kă³¹ thet⁵⁵		
883	93		hot	热	47	43	xɑŋ⁵³		
883	93		hot	热	48	46	tɑi⁵⁵		
883	93		hot	热	49	46	tɯ⁵⁵		
883	93		hot	热	50	43	a gu		
883	93		hot	热	51	51	a³³ ɟit³³		
884	94	10	cold 	冷	1	1	graŋ mo		
884	94	10	cold 	冷	2	1	tʂhaŋ¹⁵ ŋu⁵³		
884	94	10	cold 	冷	3	1	tɕhɑʔ⁵³		
884	94	10	cold 	冷	4	1	tɕaŋ kə		
884	94	10	cold 	冷	5	1	cçaŋ		
884	94	10	cold 	冷	6	1	cek⁵³ pᴀ⁵³		
884	94	10	cold 	冷	7	7	per bu		
884	94	10	cold 	冷	8	7	mu pu		
884	94	10	cold 	冷	9	7	mən³¹ pe⁵⁵		
884	94	10	cold 	冷	10	10	kiã⁵⁵ mə⁵³		
884	94	10	cold 	冷	11	7	bõ¹³		
884	94	10	cold 	冷	12	12	kə mə ʃtak		
884	94	10	cold 	冷	13	13	ʐkho ʐɛ		
884	94	10	cold 	冷	14	14	tu³⁵ ku⁵⁵		
884	94	10	cold 	冷	15	7	põ³³ põ⁵⁵		
884	94	10	cold 	冷	16	10	qhuɔ⁵⁵̃ mu⁵⁵		
884	94	10	cold 	冷	17	7	nphi⁵⁵		
884	94	10	cold 	冷	18	10	gɛ³⁵		
884	94	10	cold 	冷	19	19	dʑɔ³³̃		
884	94	10	cold 	冷	20	10	ŋgo³³		
884	94	10	cold 	冷	21	19	dʑa³³		
884	94	10	cold 	冷	22	10|19	gu⁵⁵; dʑi̱³³		
884	94	10	cold 	冷	23	19	dʑe̱³³		
884	94	10	cold 	冷	24	19	dʑe̱³³; tɕhi̱²¹		
884	94	10	cold 	冷	25	19	dʑe̱³³		
884	94	10	cold 	冷	26	19	dʒɛ⁴⁴		
884	94	10	cold 	冷	27	27	tɕhi⁵⁵		
884	94	10	cold 	冷	28	27	tɕhi³³		
884	94	10	cold 	冷	29	29	tshv̱³¹		
884	94	10	cold 	冷	30	10	ga̱³³		
884	94	10	cold 	冷	31	10	ka³³		
884	94	10	cold 	冷	32	10	kᴀ⁵⁴		
884	94	10	cold 	冷	33	33	tʃho⁵⁵		
884	94	10	cold 	冷	34	10	kɯ³⁵		
884	94	10	cold 	冷	35	10	kɯ⁵⁵		
884	94	10	cold 	冷	36	10	kɯ⁵⁵		
884	94	10	cold 	冷	37	37	sa⁵³		
884	94	10	cold 	冷	38	38	e³		
884	94	10	cold 	冷	39	38	e⁵⁵		
884	94	10	cold 	冷	40	40	kʐuat⁵⁵		
884	94	10	cold 	冷	41	10	kjoʔ²¹		
884	94	10	cold 	冷	42	10	kjɔʔ³¹		
884	94	10	cold 	冷	43	43	dʑuŋ⁵⁵		
884	94	10	cold 	冷	44	10	gɹɑ⁵³		
884	94	10	cold 	冷	45	43	dzɯŋ⁵³		
884	94	10	cold 	冷	46	46	kă³¹ ʃuŋ³³		
884	94	10	cold 	冷	47	43	tsoŋ⁵³		
884	94	10	cold 	冷	48	43	dzoŋ⁵³		
884	94	10	cold 	冷	49	49	dio⁵⁵ ɕi⁵⁵		
884	94	10	cold 	冷	50	50	ɯ tɕir		
884	94	10	cold 	冷	51	51	a³³ ɣɯək³³		
846	95	27	full	满	1	1	gaŋ		
846	95	27	full	满	2	1	khaŋ¹⁵		
846	95	27	full	满	3	1	gɑŋ¹³		
846	95	27	full	满	4	1	kaŋ		
846	95	27	full	满	5	1	kaŋ		
846	95	27	full	满	6	6	tem¹³		
846	95	27	full	满	7	0			
846	95	27	full	满	8	8	khɑʴp		
846	95	27	full	满	9	9	sye⁵⁵		
846	95	27	full	满	10	9	sʉ⁵⁵ sʉ⁵ mə⁵³		
846	95	27	full	满	11	9	su⁵⁵		
846	95	27	full	满	12	12	kə mȵok		
846	95	27	full	满	13	9	mtsɛ		
846	95	27	full	满	14	9	to⁵⁵ sɯ³³		
846	95	27	full	满	15	9	lo⁵⁵ sa⁵⁵		
846	95	27	full	满	16	9	dʑi³⁵		
846	95	27	full	满	17	17	dɑ³³ baʴ⁵⁵		
846	95	27	full	满	18	17	bu⁵⁵ tɛ⁵⁵		
846	95	27	full	满	19	19	liɑ³³ ly³⁵		
846	95	27	full	满	20	16	dʑi²¹		
846	95	27	full	满	21	16	ɖie²¹		
846	95	27	full	满	22	16	dzɿ³³		
846	95	27	full	满	23	17	bi³³		
846	95	27	full	满	24	16	ɖɛ³³		
846	95	27	full	满	25	12	mɯ²¹		
846	95	27	full	满	26	17	bi⁴⁴ le⁴⁴		
846	95	27	full	满	27	9	ʂəɹ⁵⁵		
846	95	27	full	满	28	9	ʂuəɹ¹³		
846	95	27	full	满	29	17	pɤ³³		
846	95	27	full	满	30	17	bjɔ³³		
846	95	27	full	满	31	17	pu³³		
846	95	27	full	满	32	17	bi⁵³		
846	95	27	full	满	33	17	pɹɯ³³		
846	95	27	full	满	34	12	mɑ³³		
846	95	27	full	满	35	12	mɑ³³		
846	95	27	full	满	36	12	mie³³		
846	95	27	full	满	37	12	man⁵³		
846	95	27	full	满	38	17	prɑȵ¹		
846	95	27	full	满	39	17	pje⁵³		
846	95	27	full	满	40	17	pʐəŋ³⁵		
846	95	27	full	满	41	17	pjiŋ⁵⁵		
846	95	27	full	满	42	17	pjaŋ⁵⁵		
846	95	27	full	满	43	17	ɕim⁵⁵ bɯ³¹		
846	95	27	full	满	44	17	bə̃ʴ³¹		
846	95	27	full	满	45	6	dɑ̆m⁵⁵		
846	95	27	full	满	46	17	phʒiŋ⁵⁵		
846	95	27	full	满	47	17	phlɑ̆ŋ⁵⁵		
846	95	27	full	满	48	17	blɯŋ⁵⁵		
846	95	27	full	满	49	17	bɹoŋ⁵⁵ bɑ⁵⁵		
846	95	27	full	满	50	17	biŋ		
846	95	27	full	满	51	51	liɛ³³		
866	96	55	new	新	1	1	gsar pa		
866	96	55	new	新	2	1	sa⁵⁵ pa⁵³		
866	96	55	new	新	3	1	sa⁵⁵ ba⁵³		
866	96	55	new	新	4	1	sho ma		
866	96	55	new	新	5	1	sho ma		
866	96	55	new	新	6	1	se⁵⁵ ro⁵³		
866	96	55	new	新	7	1	siŋ ma		
866	96	55	new	新	8	1	khsə		
866	96	55	new	新	9	1	tshi⁵⁵		
866	96	55	new	新	10	1	ɕi⁵⁵ ɕi⁵⁵ mə⁵³		
866	96	55	new	新	11	1	ʂi¹³ ʂi¹³		
866	96	55	new	新	12	1	kə ʃək		
866	96	55	new	新	13	1	saʴ pa		
866	96	55	new	新	14	1	sɐ⁵⁵ pɛ⁵⁵		
866	96	55	new	新	15	1	se⁵⁵ pi³³		
866	96	55	new	新	16	1	sø⁵⁵ pø⁵⁵		
866	96	55	new	新	17	1	sɿ⁵⁵		
866	96	55	new	新	18	1	sɿ⁵⁵ tsɛ³³		
866	96	55	new	新	19	1	ʂɛ⁵⁵̃ hĩ³³		
866	96	55	new	新	20	1	a³³ ʂɿ⁵⁵		
866	96	55	new	新	21	1	xe¹³		
866	96	55	new	新	22	1	xɯ̱²¹		
866	96	55	new	新	23	1	ɕe̱⁵⁵		
866	96	55	new	新	24	1	i³³ ɕi̱²¹;i³³ ɕi̱²¹ mo³³		
866	96	55	new	新	25	1	ɕi̱²¹		
866	96	55	new	新	26	1	e⁵⁵ ʃi⁴¹		
866	96	55	new	新	27	1	ʂɯ⁵⁵		
866	96	55	new	新	28	1	ʂɿ³¹		
866	96	55	new	新	29	1	a³¹ sɿ̱³¹		
866	96	55	new	新	30	1	sɿ̱³¹		
866	96	55	new	新	31	1	ʃɿ̱³¹		
866	96	55	new	新	32	1	ɔ³¹ sɿ³⁵		
866	96	55	new	新	33	1	a³³ ɕi⁵⁵		
866	96	55	new	新	34	1	ɕi³⁵		
866	96	55	new	新	35	1	ɕĩ⁵⁵		
866	96	55	new	新	36	1	sẽ⁵⁵		
866	96	55	new	新	37	1	a³⁵ si⁵⁵		
866	96	55	new	新	38	1	thɑs		
866	96	55	new	新	39	1	tθiʔ⁴⁴		
866	96	55	new	新	40	1	ʂək⁵⁵		
866	96	55	new	新	41	1	ɑ²¹ sik⁵⁵		
866	96	55	new	新	42	1	sak⁵⁵		
866	96	55	new	新	43	1	ʔo³¹ sɛ⁵⁵		
866	96	55	new	新	44	44	dʑɔ⁵³		
866	96	55	new	新	45	1	ɑŋ³¹ sɑ̆ʴ⁵⁵		
866	96	55	new	新	46	46	n̩³¹ nan³³		
866	96	55	new	新	47	47	kɯ³¹ tɑn³⁵		
866	96	55	new	新	48	48	miŋ⁵⁵ iŋ⁵⁵		
866	96	55	new	新	49	48	me⁵⁵ eŋ⁵⁵		
866	96	55	new	新	50	50	nɯ tiː		
866	96	55	new	新	51	51	a³³ faȶ³³		
860	97	29	good 	好	1	1	jag po		
860	97	29	good 	好	2	1	jaʔ¹³ ko⁵³		
860	97	29	good 	好	3	3	zuŋ¹³ bo⁵³		
860	97	29	good 	好	4	3	hzaŋ		
860	97	29	good 	好	5	1	jak		
860	97	29	good 	好	6	6	li¹³ khu³¹		
860	97	29	good 	好	7	1	lek pu		
860	97	29	good 	好	8	8	nɑ		
860	97	29	good 	好	9	8	nɑ³³; ʂe³³		
860	97	29	good 	好	10	10	tɕhyi⁵⁵ mə⁵³		
860	97	29	good 	好	11	11	phʒi⁵⁵		
860	97	29	good 	好	12	12	kə hou		
